"Class","LOAN","MORTDUE","VALUE","REASON","JOB","YOJ","DEROG","DELINQ","CLAGE","NINQ","CLNO","DEBTINC"
0,31200,22907,46357,"DebtCon","Other",0,0,0,62.416296878,0,6,15.028037471
0,22900,191970,232998,"DebtCon","ProfExe",3,0,0,301.13845241,0,27,36.788469564
1,15000,6124,35000,"HomeImp","Other",1.5,1,0,91.266666667,0,5,NA
1,18900,NA,75252,"DebtCon",NA,NA,NA,NA,NA,NA,NA,42.919604974
0,14500,41911,54985,"DebtCon","ProfExe",4,0,0,254.66452576,0,35,38.724679607
1,12700,30428,47387,"DebtCon","ProfExe",2,0,0,164.49002127,0,36,38.874158603
0,10000,88777.5,112014,"DebtCon","ProfExe",13,0,0,182.63333333,2,18,NA
0,11300,NA,28600,"HomeImp","Office",20,0,0,190.03121757,0,15,39.008673024
0,20000,125000,162975,"DebtCon","ProfExe",7,0,0,178.53333333,0,38,NA
0,12600,100590,138649,"HomeImp","ProfExe",14,0,0,138.16470464,4,22,34.598727401
1,14000,NA,28992,"HomeImp","Other",NA,0,0,342.06666667,2,14,NA
1,7500,42721,67000,"DebtCon","Other",15,1,3,126.76666667,2,23,NA
0,44000,NA,50760,"DebtCon","Other",NA,5,NA,116.43703534,NA,19,26.070434688
0,23700,93734,98099,"HomeImp",NA,8,NA,NA,NA,NA,NA,30.020087994
0,11500,104790,122169,NA,"Office",16,1,0,266.12105655,0,16,34.082178462
0,7200,22832,31666,"DebtCon","Other",0,0,0,38.003266851,9,7,28.295681117
0,28500,49461,83352,"DebtCon","Other",21,0,0,210.02505835,0,26,37.301764099
0,14600,82837,95796,"DebtCon","Other",0,0,0,148.35522113,0,23,42.033084871
0,18100,27239,39723,"DebtCon","Mgr",17,0,0,111.53221405,1,16,24.449452808
0,23700,138632,186585,"DebtCon","ProfExe",20,0,0,225.89772555,0,24,42.766829612
0,14900,66329,100824,"HomeImp","ProfExe",9,0,0,279.24075144,0,11,36.19837544
0,13900,88746,108160,"HomeImp","Mgr",9,0,0,234.94895108,0,25,30.951437369
0,24200,49798,67458,"DebtCon","Other",6,0,0,68.931110225,2,18,36.46436586
0,80600,16337,109370,"HomeImp",NA,28,0,0,137.43999135,0,14,34.202005032
0,26200,149599,181869,"DebtCon","Other",1,0,0,204.02898979,0,35,39.800879561
0,7600,NA,28593,"HomeImp","Office",20,0,0,180.16893732,0,16,35.583403169
0,9600,84333,201281,"HomeImp","Self",14,0,0,13.213057261,NA,7,17.825630936
1,25900,NA,NA,"DebtCon","Other",20,0,2,190.99656481,0,22,31.16238948
0,23900,NA,62276,"DebtCon","Other",26,0,0,127.02462497,0,8,20.407825584
0,23900,NA,151738,NA,NA,NA,NA,NA,NA,NA,NA,16.426394706
0,17000,97517,141718,"DebtCon","Office",2,NA,NA,128.41759793,3,15,31.166029443
0,10800,13365,66979,"HomeImp","Other",9,2,1,346.9796514,1,22,16.48162968
0,23100,95352,115077,"DebtCon","Other",24,0,0,253.32937133,0,26,39.816800565
0,9300,NA,57650,"HomeImp","Other",11,1,0,308.3394397,2,13,31.553835409
0,31500,224572,282839,"DebtCon","ProfExe",7,0,1,212.75533106,0,29,16.626488981
0,27400,NA,121625,"DebtCon","Mgr",7,1,0,154.43784762,0,27,33.373813672
0,17400,55575,78661,"DebtCon","Other",17,1,0,198.98960053,1,20,38.991431366
0,10200,71111,80385,"DebtCon","Office",4,1,2,170.28188255,2,29,38.62337208
0,7400,75547,93839,"DebtCon","ProfExe",0,NA,NA,NA,NA,NA,28.161831853
0,9200,57375,69040,"DebtCon","Other",0,0,1,116.41879645,2,18,36.625629459
0,23800,44372,67279,"DebtCon","Other",6,0,0,75.813971337,2,19,36.529569478
0,20000,79741,117600,"DebtCon","Other",10,0,0,291.16666667,2,17,NA
0,25600,76102,119391,"DebtCon","Other",5,0,0,87.625382168,1,32,40.929954323
0,27000,45482,77000,"DebtCon","Office",0.8,0,0,164.3,3,19,NA
0,24000,31243,50602,"HomeImp","Self",3,1,NA,135.19851865,NA,11,25.357164928
0,43500,NA,46571,"DebtCon","Other",NA,5,NA,108.58663256,NA,19,29.371299872
0,23800,46884,68142,"DebtCon","Other",8,0,0,59.405775058,1,18,35.696636225
0,7200,57912,84806,"HomeImp","Other",15,0,0,241.51424984,0,35,35.062675655
0,16200,96049,129091,"DebtCon","Mgr",5,NA,NA,251.16089383,3,42,36.692167907
0,32200,16232,60238,"DebtCon","Other",0,0,0,116.72974546,1,5,37.999081526
0,50400,53992,63772,"DebtCon","Office",12,0,1,98.822396477,2,25,40.425704342
0,18400,63569,95729,"HomeImp","ProfExe",23,0,0,237.2759487,0,23,38.41536702
1,15000,63000,100050,"DebtCon","Other",NA,1,0,135.3,1,20,NA
0,13700,95065,123858,"DebtCon","Other",9,0,0,176.95253246,0,27,34.596837528
0,23500,37858,60890,"DebtCon","Other",2,0,0,110.05727377,0,17,19.268439553
0,16800,39352,60943,"HomeImp","Other",25,0,0,237.7636233,0,13,25.439888235
0,20000,135631.66,177000,"HomeImp","Mgr",8,0,0,321.63333333,0,17,NA
0,13300,153411,182014,"DebtCon","ProfExe",7,NA,0,198.39162001,3,25,41.987115537
1,7000,142251,157250,"HomeImp","Other",5,0,0,87.833333333,4,21,NA
0,16500,48674,73720,"DebtCon","ProfExe",17,0,0,186.47307149,0,23,38.37360781
1,14900,57557,80611,"DebtCon","Other",12,0,0,103.10650454,0,7,39.840875348
1,16900,63800,85000,"DebtCon","Other",2,0,6,127.8,2,33,NA
0,10100,63283,82912,"HomeImp","Other",0,0,0,99.816258251,1,7,38.370539706
0,9000,56162,75526,"HomeImp","Other",6,0,0,127.7869696,0,15,35.734056816
0,24000,43948,86111,"HomeImp","Other",24,0,0,258.30359386,0,7,26.61774876
0,18300,68517,97151,"HomeImp","ProfExe",7,0,0,77.521818836,0,15,32.004056088
0,12500,55228,66569,"DebtCon","Mgr",3,0,0,198.81516721,1,17,27.996872759
0,40700,371003,467818,"HomeImp","ProfExe",1,0,0,316.60444181,3,14,41.723899221
0,17100,NA,96036,"DebtCon","Office",27,0,0,327.00179108,0,15,12.498669801
0,23300,82472,110321,"DebtCon","Other",NA,0,0,174.23998064,2,25,37.912872473
0,11800,112146,140781,"DebtCon","ProfExe",14,NA,0,170.70050749,0,32,29.942492402
0,28600,26189,50409,"DebtCon","Other",36,0,0,287.49617332,0,23,38.644394598
0,10200,NA,64377,"HomeImp","Other",NA,0,0,347.24501311,0,6,37.774681559
0,16400,86422,116097,NA,NA,NA,NA,NA,NA,NA,NA,35.598950764
0,13900,11413,81273,"DebtCon","Other",7,0,0,239.08369595,0,14,19.626149514
0,25000,NA,35000,"DebtCon","Other",10,1,NA,88.933333333,NA,14,NA
0,15000,59000,86420,"DebtCon","Office",1.5,0,0,160.3,0,25,NA
0,10400,39821,54040,"HomeImp","Mgr",21,1,0,231.60541135,1,18,36.439736731
0,11000,43614,60831,"DebtCon","Other",3,0,2,84.444746145,0,20,36.673648152
0,22400,81617,125950,"DebtCon","Other",9,0,0,289.51969874,1,16,35.513658504
1,9100,78369,92000,"DebtCon","Sales",0.2,0,0,180.83333333,3,35,NA
0,31700,72809,109678,"HomeImp","Other",5,NA,NA,117.47392147,10,21,41.512835893
0,12500,83924,100114,"HomeImp","ProfExe",0,0,0,71.304197606,1,20,34.712768805
0,39500,68117,117084,"DebtCon","Mgr",15,0,0,198.0997869,0,21,40.204874501
0,14900,60667,81293,"DebtCon",NA,6,NA,NA,NA,NA,NA,27.573736504
1,2000,NA,62250,"HomeImp","Sales",16,0,0,115.8,0,13,NA
0,18600,20915,40098,NA,"Office",2,0,0,213.45053689,0,16,40.250033734
0,14400,80123,102223,"DebtCon","ProfExe",9,2,0,176.418283,0,30,27.644954624
0,13200,59422,88308,"HomeImp","Other",NA,0,0,294.78208459,0,19,29.952554463
0,15000,5627,64962,"DebtCon","Sales",0,0,0,341.50208471,0,6,39.996710402
1,32900,NA,55657,NA,NA,1,1,3,210.01226479,10,15,1.909225163
0,19400,167450,200902,"DebtCon","ProfExe",9,0,0,264.69798241,1,37,25.630798735
1,25900,42105,73249,"DebtCon","Other",2,0,0,109.21115611,3,22,31.809085921
0,41700,12375,71029,"HomeImp","Office",NA,0,0,325.28419315,0,19,16.101434141
0,40000,362000,465000,"HomeImp","ProfExe",3,0,0,313.46666667,4,15,NA
0,7500,67778,83368,"DebtCon","ProfExe",15,0,0,227.29208976,0,17,24.091770363
0,8100,54841,71400,"DebtCon","Office",6,0,0,89.233333333,2,15,NA
0,46200,117227,174882,"DebtCon","Self",12,0,0,195.64118682,0,5,40.621619276
0,20600,138918,175989,"DebtCon","ProfExe",5,NA,NA,189.95591947,4,42,40.862678366
0,4700,88026,115506,"HomeImp","ProfExe",6,0,0,182.24833156,0,27,29.20902258
0,20800,NA,78483,"DebtCon","Sales",2,0,0,412.01487305,0,23,21.945849051
0,26100,NA,36277,"DebtCon","Other",9,0,NA,79.331459835,NA,13,20.517146277
0,13200,22270,38437,"DebtCon","Office",5,0,1,107.77338665,0,17,20.643199675
0,18700,50354,79011,"DebtCon","Other",1,NA,1,290.82702957,1,10,35.139034361
0,13700,94650,109650,"DebtCon","Office",3.5,0,1,268.83333333,1,34,NA
0,26400,220432,283978,"HomeImp","ProfExe",6,NA,5,480.35601368,NA,56,33.714239099
0,14300,43826,70517,"DebtCon","Other",0,0,0,260.08494491,0,20,28.839933481
0,19900,168732,224270,"DebtCon","Office",12,0,0,217.63725461,0,32,41.549331297
0,17100,43085,68758,"DebtCon","Other",7,0,1,103.68385576,3,49,30.3535487
0,13400,65662,92050,"DebtCon","Other",2,0,0,20.759215295,1,3,42.009390078
0,5400,86922,119846,"HomeImp","ProfExe",5,0,0,185.07634726,1,28,26.354889295
1,15000,77544,102000,"DebtCon","Sales",4,0,0,11.7,2,35,NA
0,20800,46434,68490,"DebtCon","Office",6,0,0,171.28347285,2,26,35.999296466
0,23600,82639,114266,"DebtCon","Other",NA,0,0,186.15634723,2,25,37.943868201
0,5000,47479,61690,"DebtCon",NA,5,NA,0,65.032969007,NA,16,36.699414922
0,22300,52322,102958,"DebtCon","Office",2,1,4,174.53641204,0,47,36.853084972
0,20300,153896,200279,"DebtCon","Other",7,0,0,NA,2,16,29.075187648
0,21900,70152,188365,NA,"Other",9,0,0,367.54149045,0,17,32.692515336
0,31300,188655,298090,"DebtCon","Other",28,0,0,153.0868546,0,22,40.296770712
0,18400,61049,96397,"DebtCon","Office",2,0,0,80.155757172,0,23,35.425579192
0,13800,78645,130104,"DebtCon","ProfExe",16,0,0,295.72131731,0,19,29.966602425
0,12600,80612,93802,"DebtCon","Mgr",5,0,0,141.61314558,2,26,40.74903888
0,32000,35219,76888,"DebtCon","Other",9,NA,NA,110.4525208,NA,23,32.364212626
0,20900,71972,101745,"DebtCon","Mgr",6,0,0,67.324562017,6,23,38.513256182
0,32900,37265,76154,"DebtCon","Other",7,NA,NA,128.73114318,NA,23,34.857977062
0,16200,49552,82523,"DebtCon","Mgr",4,0,0,131.7057154,1,8,28.172032888
0,9000,50400,65000,"DebtCon","Mgr",6,NA,NA,117.6,NA,24,NA
0,33500,49292,104421,"DebtCon","Office",1,0,0,161.83323555,1,25,36.896099455
0,13600,159591,182585,"DebtCon","ProfExe",7,NA,1,199.69861743,3,25,42.319518305
0,13000,80277,106799,"DebtCon","Other",3,0,0,67.111665924,2,14,37.297772993
1,12800,111000,124500,"DebtCon","Sales",7,1,0,203.9,2,40,NA
0,26300,25685,51023,"DebtCon","Other",35,0,0,261.47087199,0,23,40.08504815
1,10000,42300,NA,"DebtCon","Mgr",11,1,0,31.4,3,5,NA
0,28000,140770,209726,"HomeImp","ProfExe",5,0,0,190.32952199,0,27,38.886605965
0,17800,38770,64357,"DebtCon","Other",17,0,0,282.9357846,0,21,27.97949547
0,6700,55113,56486,"HomeImp","Other",4,0,0,84.417030462,0,17,23.642853829
0,21000,65205,86313,"DebtCon",NA,4,0,0,99.369470346,0,15,40.143170748
1,22100,57000,83000,"DebtCon","Other",7,0,0,NA,0,0,NA
1,12600,41169.82,57000,"DebtCon","Other",5.5,1,0,98.433333333,10,18,NA
0,12700,9038,65969,"HomeImp","Other",7,1,1,346.58010279,0,22,13.347212679
1,7500,50000,80000,"HomeImp","Other",9,NA,5,299.56666667,2,18,NA
0,20700,107766,146937,"DebtCon","Office",12,0,2,223.13789747,0,24,42.547274756
0,25000,126462,207200,"DebtCon","ProfExe",10,0,0,239.8,3,27,NA
0,17800,61494,85864,"DebtCon","Other",2,0,0,303.83765082,3,15,40.246312084
0,46100,NA,86132,"HomeImp","Office",10,0,0,301.92568796,0,13,33.914738063
0,25500,143881,178914,"DebtCon","ProfExe",7,0,0,323.0225718,0,35,37.575821975
0,23900,140328,183533,"HomeImp","Mgr",8,0,0,322.78811436,0,17,45.413177555
1,20000,143000,185625,"DebtCon","Office",1.5,2,3,73.033333333,2,11,NA
0,15800,61073,90897,"DebtCon","ProfExe",8,0,0,208.50075586,0,20,23.035745844
0,36400,118040,164592,"DebtCon","Other",NA,0,0,250.00328319,2,13,34.322285071
0,11400,52068,80643,"HomeImp","Other",2,0,2,199.08772113,0,13,29.462134076
0,7900,NA,67081,"HomeImp","Office",1,0,0,59.081541425,0,4,41.077878217
1,10200,48670,90444,"HomeImp","Other",NA,1,1,89.355474878,NA,7,39.15104729
0,9500,79479,88772,"DebtCon","ProfExe",8,0,0,189.58907467,0,12,37.95298991
0,41800,5143,67205,"HomeImp","Office",NA,0,0,317.92478397,0,18,14.853341066
0,28100,112564,162129,"DebtCon","ProfExe",7,0,0,115.56446202,2,26,33.091681472
0,13800,NA,44459,"HomeImp","Mgr",4,NA,NA,169.00541019,NA,9,21.532897095
0,6900,97662,110046,"HomeImp","Office",24,0,0,111.12339734,0,11,37.253150854
0,16500,163000,193000,"DebtCon","ProfExe",10,0,0,262.73333333,1,38,NA
0,20300,94781,125948,"DebtCon","ProfExe",12,NA,NA,148.65568751,NA,24,33.183677311
0,22800,76502,101288,"DebtCon","Other",20,0,0,188.07772245,0,12,40.351902286
0,24700,77022,112172,"DebtCon","Mgr",9,0,1,306.87107786,2,28,30.120041947
0,14300,81000,1e+05,"DebtCon","Office",30,NA,1,333.83333333,2,50,NA
0,16500,102552,144461,"DebtCon","Office",1,NA,NA,136.72448949,2,15,34.107888816
1,9000,31896,46195,"HomeImp","Other",25,0,2,122.38915525,3,16,36.681652146
0,23500,75708,102198,"DebtCon","Mgr",2,NA,NA,231.43431589,5,23,42.179786422
0,22100,33435,52340,"HomeImp","Self",4,1,NA,134.0000742,NA,10,24.023930727
0,9400,85448,94101,"DebtCon","Other",2,0,0,104.11336317,2,32,39.54184797
0,15900,95120,114674,"DebtCon","Office",4,0,1,278.89205929,0,34,28.232296781
0,12400,34055,40739,"DebtCon","Other",9,NA,0,147.01282696,6,29,39.930947359
0,13600,NA,71904,NA,NA,0,0,0,NA,0,0,3.2650833872
0,5700,NA,68591,"HomeImp","Office",0,0,0,69.645660473,0,4,41.185039558
1,11000,85008,73223,"HomeImp","Mgr",7,0,2,197.12004536,0,23,41.441052018
0,7900,78532,122952,"HomeImp","Office",29,0,0,332.64504738,1,37,35.311552628
0,23100,72712,185787,NA,"Other",10,0,0,362.18170443,1,16,31.86715522
0,30100,138322,186139,"DebtCon","ProfExe",2,0,0,215.75086797,2,19,39.189141603
0,24300,NA,60628,"DebtCon","Other",23,0,0,145.29273612,0,9,22.984818991
0,16500,23169,41677,"DebtCon","ProfExe",20,0,0,208.07694321,2,15,34.430575154
0,30300,36014,76525,"DebtCon","Mgr",14,0,0,88.934468851,5,16,34.9372716
0,16500,67619,93500,"HomeImp","ProfExe",8,0,0,82.166666667,0,16,NA
0,24300,70912,98353,"DebtCon","ProfExe",9,1,0,126.2435974,3,26,36.372531415
0,15000,2619,57310,"DebtCon","Sales",0.3,0,0,322.6,0,6,NA
0,5500,NA,66251,"HomeImp","Office",1,0,0,43.722336946,0,3,41.452043532
1,7900,67222,75189,"HomeImp","Other",4,0,0,95.676872691,0,23,36.97971203
1,3000,47000,82700,"HomeImp","ProfExe",10,0,1,262.16666667,5,26,NA
0,37000,36910,58338,"DebtCon","Other",NA,0,0,NA,7,0,34.89158459
0,15900,19639,171350,"HomeImp","Self",8,0,0,311.31036041,0,26,26.876729861
1,24500,95736,134000,"HomeImp","Mgr",1.5,0,1,122.5,2,20,NA
0,27300,55973,93503,"DebtCon","Other",22,0,1,167.74173154,0,19,26.210175973
0,26600,122501,153280,"DebtCon","Mgr",2,0,0,289.58172299,0,25,38.129711796
0,24000,111488,163796,"DebtCon","Mgr",15,0,0,185.80205049,0,25,32.22967397
0,25900,56784,91401,"DebtCon","Office",2,0,1,90.16369704,0,23,34.098931734
0,23400,89226,119604,"DebtCon","Self",3,0,0,221.68138332,1,26,34.556201402
0,9400,71600,99682,"DebtCon","Other",16,NA,NA,159.03637066,4,16,25.607228233
0,18600,72860,90347,"DebtCon","Other",0,1,1,104.04046687,2,26,36.025925278
0,9000,51091,68264,"DebtCon","Other",22,0,0,277.7556619,2,29,39.387317549
0,21600,93937,147792,"DebtCon","ProfExe",23,0,0,156.6673122,0,25,40.190636075
1,14900,55480,76464,"HomeImp","Other",15,0,1,122.08949983,5,20,43.06260476
0,11200,68890,84059,"DebtCon","Office",12,0,0,254.01968935,3,36,41.433943797
0,8600,124810,176581,"DebtCon","Other",8,0,0,213.30288482,1,19,32.876458514
0,22800,76733,105624,"DebtCon","Mgr",1,NA,NA,225.32750789,5,23,40.691953683
0,15000,72000,95000,"DebtCon","Other",0,0,0,147.1,1,18,NA
0,19700,5700,24457,"DebtCon","Other",NA,0,0,60.156329912,1,19,41.363878281
0,12800,66293,92423,"HomeImp","Office",27,0,0,169.72388834,1,14,41.232162564
1,21800,99753,128000,"HomeImp","ProfExe",15,1,2,286.1,3,26,NA
0,14400,45138,52029,"DebtCon","Other",NA,0,0,94.38539454,0,15,40.136054213
1,10000,57238,101500,"DebtCon","ProfExe",10,0,0,106.83333333,0,36,NA
0,9800,81199,206201,"HomeImp","Self",12,0,0,2.8207855775,NA,7,21.28386768
0,20000,129682,180746,NA,"Mgr",24,NA,4,322.20025857,0,27,30.891171386
0,17900,38233,63578,"DebtCon",NA,6,1,0,79.1215828,2,9,26.518830695
0,20900,63038,86870,"DebtCon",NA,3,0,0,113.69883344,0,16,38.732521813
0,10000,114643,130127,"DebtCon","Self",5,0,1,160.6678931,0,19,33.920044393
0,20600,185050,234004,"DebtCon","ProfExe",3,0,0,313.60448942,0,27,40.049112625
1,20000,68958,99875,"DebtCon","ProfExe",11,1,1,117.66666667,0,23,NA
0,25000,177000,226000,"DebtCon","ProfExe",0.4,0,0,305.13312531,1,33,NA
0,10700,29569,47842,"DebtCon","Other",12,NA,1,144.81717461,7,28,36.784582009
0,22400,95539,124566,"HomeImp","Mgr",9,0,0,140.69550244,1,24,31.86981041
0,36200,36974,54452,"DebtCon","Other",NA,0,0,NA,7,0,31.164353915
1,4000,45000,58350,"HomeImp","Mgr",3.5,0,0,162,3,16,NA
1,50000,30338,NA,"DebtCon","Mgr",8,0,0,91.431004854,0,5,35.084000935
1,23200,129355,171709,"DebtCon","ProfExe",0,0,0,328.51412138,0,30,40.048440044
1,11300,NA,NA,"HomeImp","Other",NA,NA,NA,NA,NA,NA,NA
0,40900,149281,202877,"HomeImp","ProfExe",4,0,0,156.78306895,0,30,34.416519814
0,35200,239513,37076,"DebtCon","Mgr",0,0,1,183.37345235,2,49,40.779848704
0,10500,30922,57682,NA,"Other",30,0,0,241.46041263,0,19,23.237035018
0,20600,32439,55024,"DebtCon","Other",0,NA,NA,302.78394945,NA,24,35.388379715
0,13700,64486,84759,"DebtCon","Office",4,2,3,182.18025649,3,29,37.073413461
1,6900,57257,63752,"DebtCon","Other",10,2,0,138.23477796,0,22,38.372460882
0,10600,46589,64559,"HomeImp","Other",8,0,0,85.230876487,2,33,40.451392536
0,23100,64601,100170,"DebtCon","Office",2,0,0,156.67537504,0,21,34.000236065
1,11600,44623,NA,"HomeImp","ProfExe",13,6,2,178.09322168,0,29,21.334651908
0,23000,62893,90989,"DebtCon","Office",4,NA,NA,179.84686269,NA,16,38.630946734
0,21300,72450,88622,"DebtCon","Other",3,0,0,117.21012608,1,29,32.66110554
0,11200,29348,87351,"HomeImp","ProfExe",20,0,0,224.39489458,0,11,26.129627304
1,22500,60700,91000,"DebtCon","Self",13,0,0,145.06666667,6,29,NA
0,10300,82889,97189,"DebtCon","Mgr",2,0,0,82.507446213,2,24,39.53698719
1,25400,83943,129189,"DebtCon","Mgr",NA,1,1,5.2433410438,NA,41,42.93355731
0,12800,75139,105289,"HomeImp","ProfExe",8,0,0,151.85116589,0,35,31.210704737
0,21200,109747,174666,"DebtCon","Office",7,0,0,211.8072267,3,24,40.39483989
0,13500,48832,144065,"DebtCon","Other",1,0,0,268.58679992,4,43,42.692396714
0,19000,7524,28639,"DebtCon","Other",NA,0,0,60.328252745,1,18,42.358461482
0,12700,79448,91004,"DebtCon","Mgr",20,0,0,227.50739015,10,23,34.464302149
0,12900,56798,71364,"DebtCon","Other",1,0,0,225.58576305,0,9,33.021284072
0,11400,51203,60716,"DebtCon","Other",2,0,0,99.104082616,0,20,38.235312929
0,16700,86076,130341,"DebtCon","ProfExe",12,0,0,295.95433961,0,18,28.447992405
0,8900,77261,96434,"DebtCon","ProfExe",3,0,0,144.03700388,0,26,33.908465844
0,22600,96485,120470,"HomeImp","Mgr",9,0,0,112.84033563,2,24,31.865916827
0,14600,206126,235912,"HomeImp","ProfExe",10,0,0,236.50811644,0,21,30.181217161
0,20500,82638,109915,"DebtCon","Other",NA,0,0,176.3666652,1,25,37.864832833
0,11600,73079,101219,"HomeImp","ProfExe",7,0,0,152.249875,0,33,34.249620743
0,12500,93538,118369,"DebtCon","ProfExe",0,0,1,132.82371179,0,33,34.833864806
1,18200,139000,171350,"DebtCon","Other",0.1,0,1,102.5,7,18,NA
0,19100,105111,176829,"DebtCon","Office",6,0,0,211.40033751,4,24,41.413123846
0,59500,47485,69981,"DebtCon","Other",4,0,0,100.13931115,0,20,29.473673305
0,11500,64371,73636,"DebtCon","ProfExe",2,0,0,162.11625392,1,35,39.791198955
0,30600,78355,124426,"DebtCon","Mgr",11,0,0,81.223397569,1,34,25.942577765
0,32300,28213,40515,"DebtCon","Other",0,0,0,55.044242521,0,7,15.396876659
1,11000,53700,68000,"DebtCon","Mgr",6,0,0,101.5,0,13,NA
0,17100,22162,128989,"DebtCon","Other",11,0,0,367.9970935,0,9,40.640916113
0,17700,98476,136319,"DebtCon","Office",2,NA,NA,110.73572859,3,16,32.221024839
1,4900,65576,65774,"HomeImp","Other",6,1,2,61.64250608,1,14,40.590910018
0,15200,43961,62171,"DebtCon","Other",NA,0,0,124.80684586,1,18,39.580054341
1,15100,45351,65481,"DebtCon","Other",4,0,0,91.715292521,9,18,39.070153046
0,21700,91637,126105,"HomeImp","Mgr",10,0,0,131.87535395,1,23,30.961292024
0,9600,44553,48626,"HomeImp","Mgr",20,0,1,226.45215948,0,18,35.555922893
0,42200,NA,55578,"DebtCon","Other",NA,6,NA,115.87818912,NA,20,28.238412307
0,21500,71636,96678,"HomeImp","Office",13,0,0,135.94054149,0,13,37.872473718
0,21600,43449,68744,"DebtCon","Office",11,0,1,121.95099104,1,22,40.916477381
1,26000,79714,NA,"DebtCon","ProfExe",1,0,4,125.76666667,0,23,NA
1,16900,73128,101683,"DebtCon","Sales",26,0,0,254.19179745,0,45,38.512308689
0,17400,25859,43684,"DebtCon","Mgr",16,1,0,95.363068679,1,17,27.107619574
0,8000,75690,96517,"DebtCon","ProfExe",1,NA,NA,NA,NA,NA,27.336157387
0,21300,183386,230443,"DebtCon","ProfExe",1,0,0,288.37369758,1,26,39.334879021
0,12000,83560,126479,"HomeImp","Other",8,NA,NA,NA,NA,NA,38.928315685
0,26500,63345,100332,"DebtCon","Other",16,0,0,139.51054588,0,30,38.427444569
1,14100,52302,63589,"HomeImp","ProfExe",6,0,0,130.34246718,4,8,34.792831648
0,24600,41300,61700,"DebtCon","Office",19,0,0,181.63333333,2,22,NA
0,20300,21281,90551,"DebtCon","Other",22,0,0,219.08822376,2,41,37.15549756
0,49300,40724,102546,"HomeImp","Self",6,0,0,211.44931383,1,36,39.037679093
0,15000,15832,35300,NA,"Office",1,0,0,211.03333333,0,16,NA
0,26000,238005,260479,"HomeImp","Self",5,1,0,242.29015949,2,51,35.457658789
0,25200,55823,90658,"DebtCon","Office",0,0,0,85.314143075,0,22,35.571294933
0,27900,135511,184219,"DebtCon","ProfExe",1,1,0,241.05228345,2,19,38.606492713
0,38900,31836,54976,"DebtCon","Other",NA,0,0,NA,6,0,33.459245644
1,28000,86600,127000,"DebtCon","ProfExe",6.5,0,4,234.36666667,5,35,NA
0,7800,53243,95065,"HomeImp","ProfExe",7,0,0,220.80244426,2,24,31.827626823
0,28600,94165,130285,"DebtCon","Office",10,0,1,137.81333094,0,28,42.080016037
1,7400,2063,100448,"HomeImp","Other",NA,0,0,96.133333333,0,14,NA
1,5600,55160,86800,"HomeImp","Other",3,1,1,148.13333333,1,14,NA
0,22900,90702,115355,"DebtCon","Mgr",24,NA,0,308.85054,1,42,38.793334326
0,5300,66987,65111,"HomeImp","Sales",4,1,0,175.32870382,1,22,40.442570389
1,27200,61118,35184,"DebtCon","Sales",10,4,2,134.6489043,7,23,45.25528966
0,6400,17491,63614,"HomeImp","Office",23,0,0,325.29930871,0,12,40.244404369
0,13700,32942,40143,"HomeImp","Other",8,0,0,65.000742252,2,12,30.268368849
1,20000,21300,308600,"HomeImp","ProfExe",2,1,0,274.9,0,30,NA
0,9200,52531,66491,"DebtCon","Mgr",11,0,0,122.22853426,1,19,32.657628893
0,13400,NA,33664,"DebtCon","Other",13,NA,NA,108.21700943,2,8,31.613929557
0,6500,47949,53102,"HomeImp","Office",9,NA,NA,180.84124987,NA,19,27.839006664
1,3500,19400,20494,"HomeImp","Other",5,0,0,95.933333333,0,9,NA
0,6900,NA,57067,NA,NA,NA,NA,NA,NA,NA,NA,14.370985949
0,15500,88929,115249,"DebtCon","ProfExe",0,0,2,156.13091398,0,34,32.033870396
