"","age","job","marital","education","default","balance","housing","loan","contact","day","month","duration","campaign","pdays","previous","poutcome","Class"
"29927",27,"student","single","tertiary","no",5169,"yes","no","cellular",3,"sep",431,1,466,3,"success",1
"29928",32,"management","single","tertiary","no",0,"yes","no","cellular",18,"nov",244,2,168,1,"other",0
"29929",53,"blue-collar","married","secondary","no",1140,"yes","no","unknown",15,"may",241,32,-1,0,"unknown",0
"29930",36,"management","single","tertiary","no",142,"yes","no","cellular",25,"jul",571,1,-1,0,"unknown",0
"29931",39,"blue-collar","single","secondary","yes",0,"yes","yes","cellular",6,"feb",14,8,-1,0,"unknown",0
"29932",33,"entrepreneur","married","tertiary","no",0,"no","no","cellular",20,"nov",232,1,-1,0,"unknown",0
"29933",50,"management","married","tertiary","no",5969,"no","no","cellular",25,"jan",455,1,544,2,"failure",1
"29934",40,"entrepreneur","married","secondary","no",2663,"yes","yes","cellular",6,"feb",289,2,-1,0,"unknown",0
"29935",45,"blue-collar","married","secondary","no",2152,"no","no","unknown",9,"jun",92,1,-1,0,"unknown",0
"29936",36,"services","married","secondary","no",0,"yes","no","cellular",16,"jul",276,4,-1,0,"unknown",0
"29937",36,"unemployed","married","secondary","no",439,"yes","no","telephone",6,"feb",18,6,-1,0,"unknown",0
"29938",32,"management","single","tertiary","no",2770,"no","no","telephone",6,"feb",44,9,-1,0,"unknown",0
"29939",52,"self-employed","married","primary","no",-107,"yes","yes","unknown",20,"jun",134,2,-1,0,"unknown",0
"29940",37,"management","single","secondary","no",1981,"no","no","cellular",10,"jul",140,2,-1,0,"unknown",0
"29941",60,"management","divorced","tertiary","no",-4057,"yes","no","cellular",18,"may",242,6,-1,0,"unknown",0
"29942",40,"blue-collar","divorced","secondary","no",-349,"no","yes","cellular",15,"jul",31,19,-1,0,"unknown",0
"29943",32,"blue-collar","married","secondary","no",950,"yes","yes","cellular",20,"apr",219,4,-1,0,"unknown",0
"29944",39,"blue-collar","married","secondary","no",4430,"yes","no","cellular",18,"may",13,4,362,1,"other",0
"29945",35,"blue-collar","single","primary","no",-276,"yes","no","cellular",13,"may",850,1,-1,0,"unknown",1
"29946",58,"retired","married","primary","no",1761,"no","no","unknown",12,"jun",773,4,-1,0,"unknown",0
"29947",44,"blue-collar","married","secondary","no",1025,"yes","no","unknown",18,"jun",200,1,-1,0,"unknown",0
"29948",39,"technician","divorced","tertiary","no",113,"yes","yes","cellular",2,"apr",1012,2,-1,0,"unknown",0
"29949",52,"blue-collar","married","secondary","no",331,"no","no","cellular",8,"aug",84,4,-1,0,"unknown",0
"29950",28,"blue-collar","single","secondary","no",3817,"yes","no","cellular",4,"may",528,3,-1,0,"unknown",0
"29951",31,"services","single","secondary","no",1015,"no","no","cellular",29,"jan",100,1,-1,0,"unknown",0
"29952",35,"technician","married","secondary","no",784,"yes","no","cellular",5,"may",101,2,-1,0,"unknown",0
"29953",25,"student","single","secondary","no",963,"yes","no","cellular",17,"jul",28,1,-1,0,"unknown",0
"29954",55,"retired","married","secondary","no",393,"no","yes","cellular",25,"may",176,1,-1,0,"unknown",0
"29955",32,"admin.","married","secondary","yes",-166,"yes","no","cellular",6,"may",129,3,-1,0,"unknown",0
"29956",46,"admin.","single","secondary","no",849,"yes","no","unknown",5,"jun",508,2,-1,0,"unknown",1
"29957",35,"management","single","tertiary","no",633,"yes","no","cellular",17,"apr",128,3,-1,0,"unknown",0
"29958",26,"self-employed","single","tertiary","no",657,"no","yes","cellular",17,"mar",159,2,-1,0,"unknown",0
"29959",42,"management","single","tertiary","no",422,"yes","no","unknown",23,"may",25,2,-1,0,"unknown",0
"29960",35,"management","single","tertiary","no",1902,"no","no","cellular",19,"nov",188,5,-1,0,"unknown",0
"29961",28,"unemployed","single","secondary","yes",-1270,"no","yes","telephone",7,"jul",237,2,-1,0,"unknown",0
"29962",31,"management","single","tertiary","no",0,"yes","no","unknown",23,"may",391,1,-1,0,"unknown",0
"29963",42,"admin.","married","secondary","no",645,"yes","yes","cellular",11,"jul",42,2,-1,0,"unknown",0
"29964",41,"services","married","secondary","no",-700,"no","yes","unknown",12,"jun",309,1,-1,0,"unknown",0
"29965",38,"management","married","tertiary","no",1354,"yes","no","cellular",8,"jun",127,3,130,2,"failure",0
"29966",49,"technician","divorced","tertiary","no",1807,"yes","no","cellular",12,"mar",229,1,-1,0,"unknown",1
"29967",39,"self-employed","married","secondary","no",4722,"yes","no","unknown",17,"jun",483,1,-1,0,"unknown",0
"29968",31,"unknown","married","secondary","no",111,"no","no","cellular",21,"nov",504,2,93,2,"failure",1
"29969",25,"blue-collar","single","secondary","no",543,"yes","no","cellular",15,"may",302,1,-1,0,"unknown",0
"29970",55,"retired","married","secondary","no",102,"yes","no","unknown",7,"may",74,1,-1,0,"unknown",0
"29971",35,"technician","single","secondary","no",433,"yes","no","unknown",8,"may",163,2,-1,0,"unknown",0
"29972",34,"blue-collar","single","secondary","no",13408,"no","no","cellular",1,"apr",647,2,-1,0,"unknown",0
"29973",48,"management","married","primary","no",427,"no","no","cellular",17,"nov",62,1,-1,0,"unknown",0
"29974",35,"self-employed","married","tertiary","no",844,"yes","no","unknown",8,"may",60,1,-1,0,"unknown",0
"29975",34,"management","married","tertiary","no",812,"no","no","cellular",27,"sep",156,2,279,1,"failure",0
"29976",40,"admin.","married","secondary","no",1060,"yes","no","cellular",17,"apr",14,3,-1,0,"unknown",0
"29977",52,"management","divorced","tertiary","no",-297,"yes","no","unknown",20,"jun",11,21,-1,0,"unknown",0
"29978",41,"blue-collar","married","secondary","no",290,"yes","no","unknown",5,"may",240,2,-1,0,"unknown",0
"29979",32,"housemaid","married","primary","no",7,"no","yes","unknown",27,"jun",110,1,-1,0,"unknown",0
"29980",45,"blue-collar","married","secondary","no",1124,"yes","no","unknown",19,"may",37,1,-1,0,"unknown",0
"29981",46,"management","married","secondary","no",1299,"yes","no","cellular",14,"jul",104,2,-1,0,"unknown",0
"29982",34,"housemaid","divorced","secondary","no",-28,"yes","no","cellular",6,"feb",514,2,-1,0,"unknown",0
"29983",54,"management","married","tertiary","no",0,"no","no","cellular",14,"aug",260,7,-1,0,"unknown",0
"29984",37,"technician","single","tertiary","no",6889,"yes","no","cellular",17,"apr",108,2,147,1,"failure",0
"29985",42,"blue-collar","married","secondary","no",2256,"yes","no","unknown",16,"jun",315,1,-1,0,"unknown",0
"29986",50,"blue-collar","married","unknown","no",0,"no","no","unknown",16,"jun",599,3,-1,0,"unknown",0
"29987",47,"housemaid","married","secondary","yes",-1531,"yes","no","cellular",31,"jul",156,8,-1,0,"unknown",0
"29988",44,"management","married","primary","no",5418,"yes","yes","cellular",28,"jul",58,5,-1,0,"unknown",0
"29989",56,"blue-collar","divorced","secondary","no",75,"yes","no","unknown",12,"may",136,2,-1,0,"unknown",0
"29990",28,"blue-collar","married","secondary","no",1072,"yes","no","cellular",18,"may",630,2,356,4,"other",0
"29991",30,"technician","married","secondary","no",66,"no","yes","cellular",5,"aug",239,1,-1,0,"unknown",0
"29992",59,"technician","divorced","tertiary","no",0,"no","no","cellular",8,"aug",124,4,-1,0,"unknown",0
"29993",53,"technician","married","tertiary","no",476,"yes","no","cellular",28,"jan",160,1,-1,0,"unknown",0
"29994",38,"technician","divorced","secondary","no",1559,"yes","no","cellular",18,"may",22,6,179,10,"failure",0
"29995",28,"management","single","tertiary","no",1069,"no","no","unknown",28,"may",675,1,-1,0,"unknown",0
"29996",54,"blue-collar","married","secondary","no",506,"yes","no","cellular",6,"aug",126,2,-1,0,"unknown",0
"29997",48,"unemployed","married","secondary","no",3287,"yes","yes","cellular",20,"apr",242,2,307,1,"failure",0
"29998",48,"self-employed","divorced","tertiary","no",103,"no","yes","cellular",25,"jul",135,1,-1,0,"unknown",0
"29999",34,"blue-collar","married","secondary","no",237,"yes","no","cellular",14,"may",115,3,-1,0,"unknown",0
"30000",31,"technician","married","tertiary","no",0,"yes","yes","unknown",13,"may",164,2,-1,0,"unknown",0
"30001",50,"services","married","secondary","no",683,"yes","yes","unknown",26,"may",129,3,-1,0,"unknown",0
"30002",37,"technician","married","tertiary","no",4439,"yes","no","cellular",31,"jul",70,29,-1,0,"unknown",0
"30003",51,"admin.","married","secondary","no",113,"yes","no","cellular",17,"nov",84,1,-1,0,"unknown",0
"30004",36,"technician","married","unknown","no",88,"yes","yes","unknown",4,"jul",124,2,-1,0,"unknown",0
"30005",49,"housemaid","married","primary","no",0,"no","no","telephone",9,"jul",106,1,-1,0,"unknown",0
"30006",30,"technician","single","secondary","no",2573,"yes","no","unknown",5,"may",67,2,-1,0,"unknown",0
"30007",30,"management","single","tertiary","no",44,"no","no","cellular",18,"aug",82,4,-1,0,"unknown",0
"30008",50,"technician","divorced","tertiary","no",1044,"no","no","unknown",5,"jun",400,2,-1,0,"unknown",0
"30009",48,"admin.","married","secondary","no",3064,"yes","no","telephone",15,"jul",159,2,-1,0,"unknown",0
"30010",38,"blue-collar","married","primary","no",506,"yes","yes","unknown",12,"jun",122,1,-1,0,"unknown",0
"30011",50,"blue-collar","married","primary","no",5356,"no","no","unknown",13,"may",289,1,-1,0,"unknown",0
"30012",41,"management","married","tertiary","no",1194,"no","no","cellular",14,"aug",50,5,-1,0,"unknown",0
"30013",46,"blue-collar","married","unknown","no",842,"yes","no","telephone",8,"may",833,1,-1,0,"unknown",1
"30014",53,"unemployed","single","primary","no",183,"no","no","cellular",9,"jun",835,2,-1,0,"unknown",0
"30015",33,"housemaid","married","primary","no",1713,"yes","no","unknown",8,"may",22,1,-1,0,"unknown",0
"30016",35,"admin.","married","secondary","no",2321,"yes","no","cellular",12,"may",306,2,-1,0,"unknown",0
"30017",41,"unemployed","divorced","tertiary","no",-198,"yes","no","cellular",17,"nov",165,1,-1,0,"unknown",0
"30018",47,"blue-collar","married","primary","no",333,"yes","no","cellular",21,"nov",118,1,113,4,"failure",0
"30019",35,"blue-collar","married","primary","no",414,"no","no","unknown",13,"may",504,4,-1,0,"unknown",1
"30020",53,"retired","married","primary","no",17,"no","yes","unknown",6,"jun",104,2,-1,0,"unknown",0
"30021",46,"management","single","unknown","no",312,"yes","no","unknown",19,"jun",108,4,-1,0,"unknown",0
"30022",29,"management","single","tertiary","no",1273,"yes","no","cellular",15,"may",44,9,-1,0,"unknown",0
"30023",61,"management","married","secondary","no",1128,"no","no","cellular",18,"aug",243,2,-1,0,"unknown",0
"30024",52,"technician","married","secondary","no",1490,"no","yes","unknown",17,"jun",420,4,-1,0,"unknown",0
"30025",26,"services","single","secondary","no",1095,"no","no","cellular",28,"jan",410,2,-1,0,"unknown",0
"30026",53,"admin.","divorced","tertiary","no",0,"yes","yes","cellular",12,"jan",171,1,64,6,"other",0
"30027",32,"management","single","secondary","no",301,"yes","no","cellular",16,"apr",383,3,345,1,"failure",0
"30028",37,"management","single","tertiary","no",2265,"yes","no","cellular",16,"jul",64,1,-1,0,"unknown",0
"30029",33,"blue-collar","married","secondary","no",2502,"yes","no","cellular",20,"apr",285,1,270,1,"failure",0
"30030",29,"unknown","single","secondary","no",1288,"no","no","cellular",3,"feb",266,1,-1,0,"unknown",0
"30031",35,"management","married","tertiary","no",0,"no","no","cellular",22,"may",98,1,-1,0,"unknown",0
"30032",28,"management","single","tertiary","no",3285,"yes","no","unknown",9,"may",98,1,-1,0,"unknown",0
"30033",27,"technician","married","secondary","no",0,"yes","no","cellular",28,"jul",55,6,-1,0,"unknown",0
"30034",31,"management","married","tertiary","no",59,"yes","no","unknown",8,"may",314,3,-1,0,"unknown",0
"30035",40,"technician","married","secondary","no",158,"yes","no","cellular",16,"apr",208,1,-1,0,"unknown",0
"30036",31,"blue-collar","married","primary","no",240,"yes","yes","cellular",11,"may",254,2,-1,0,"unknown",0
"30037",61,"self-employed","divorced","tertiary","no",6,"yes","no","cellular",13,"oct",210,1,182,2,"success",1
"30038",42,"blue-collar","single","tertiary","no",1736,"no","no","telephone",21,"jul",179,2,-1,0,"unknown",0
"30039",37,"technician","married","unknown","no",189,"no","no","cellular",1,"oct",238,1,107,2,"success",1
"30040",22,"services","single","secondary","no",129,"no","no","cellular",16,"oct",258,1,-1,0,"unknown",1
"30041",58,"retired","married","primary","no",358,"no","no","cellular",21,"aug",396,2,-1,0,"unknown",0
"30042",31,"management","single","tertiary","no",9874,"yes","no","unknown",23,"may",1222,5,-1,0,"unknown",0
"30043",42,"technician","single","secondary","no",275,"no","no","cellular",29,"jul",522,3,-1,0,"unknown",0
"30044",42,"technician","married","secondary","no",2030,"yes","yes","cellular",9,"jul",196,1,-1,0,"unknown",0
"30045",34,"blue-collar","married","secondary","no",291,"yes","no","cellular",15,"jul",646,4,-1,0,"unknown",0
"30046",57,"management","married","tertiary","no",473,"no","no","cellular",1,"jun",295,1,-1,0,"unknown",1
"30047",47,"blue-collar","married","primary","no",584,"yes","yes","cellular",14,"aug",337,2,-1,0,"unknown",0
"30048",25,"blue-collar","single","secondary","yes",15,"yes","no","telephone",6,"may",44,1,-1,0,"unknown",0
"30049",26,"blue-collar","single","secondary","no",188,"yes","yes","cellular",21,"jul",46,1,-1,0,"unknown",0
"30050",30,"management","single","secondary","no",8101,"yes","no","cellular",21,"nov",49,1,-1,0,"unknown",0
"30051",32,"services","single","secondary","no",148,"yes","no","cellular",18,"nov",150,1,-1,0,"unknown",0
"30052",46,"self-employed","divorced","secondary","no",0,"no","no","unknown",10,"aug",6,1,-1,0,"unknown",0
"30053",43,"self-employed","married","tertiary","no",6424,"no","no","cellular",20,"nov",55,1,-1,0,"unknown",0
"30054",35,"management","divorced","tertiary","no",788,"yes","no","unknown",7,"may",297,3,-1,0,"unknown",0
"30055",48,"services","divorced","secondary","no",4408,"yes","no","unknown",3,"jun",106,6,-1,0,"unknown",0
"30056",31,"management","single","tertiary","no",241,"yes","no","cellular",24,"jul",241,3,-1,0,"unknown",0
"30057",36,"management","married","tertiary","no",2415,"yes","no","telephone",22,"oct",73,1,86,4,"other",0
"30058",27,"admin.","single","tertiary","no",73,"no","no","cellular",29,"jan",242,1,-1,0,"unknown",0
"30059",47,"management","married","primary","no",530,"yes","no","cellular",14,"jul",457,3,-1,0,"unknown",0
"30060",39,"management","married","tertiary","no",2939,"no","no","cellular",15,"jan",348,2,-1,0,"unknown",1
"30061",34,"technician","single","secondary","no",0,"no","no","cellular",28,"aug",195,6,-1,0,"unknown",0
"30062",58,"management","divorced","tertiary","no",0,"no","no","cellular",22,"aug",73,3,-1,0,"unknown",0
"30063",30,"technician","single","tertiary","no",0,"yes","no","unknown",28,"may",58,1,-1,0,"unknown",0
"30064",46,"entrepreneur","married","secondary","no",118,"yes","no","cellular",9,"jul",296,1,-1,0,"unknown",0
"30065",45,"blue-collar","married","unknown","no",-72,"yes","no","cellular",11,"may",306,1,-1,0,"unknown",0
"30066",33,"blue-collar","divorced","secondary","no",714,"yes","no","cellular",6,"may",208,1,344,2,"other",0
"30067",54,"technician","divorced","secondary","no",0,"yes","no","unknown",16,"may",161,1,-1,0,"unknown",0
"30068",49,"management","married","tertiary","no",735,"yes","no","unknown",13,"may",50,3,-1,0,"unknown",0
"30069",50,"entrepreneur","married","tertiary","no",2410,"no","no","cellular",21,"nov",65,1,-1,0,"unknown",0
"30070",34,"blue-collar","single","secondary","no",550,"yes","no","cellular",20,"apr",90,3,346,1,"failure",0
"30071",60,"retired","divorced","tertiary","no",129,"no","no","cellular",17,"jul",490,7,-1,0,"unknown",0
"30072",33,"blue-collar","married","secondary","no",5164,"no","no","cellular",13,"aug",238,2,265,1,"failure",0
"30073",37,"management","married","tertiary","no",1639,"yes","no","cellular",4,"feb",207,3,272,3,"other",0
"30074",30,"technician","single","secondary","no",249,"no","no","cellular",12,"may",406,1,-1,0,"unknown",0
"30075",58,"management","married","tertiary","no",1517,"yes","no","telephone",29,"jul",7,5,-1,0,"unknown",0
"30076",38,"entrepreneur","married","secondary","no",197,"no","no","unknown",17,"jun",979,9,-1,0,"unknown",0
"30077",33,"management","married","tertiary","no",17946,"yes","no","cellular",4,"may",15,4,87,6,"failure",0
"30078",38,"admin.","married","secondary","no",260,"yes","no","cellular",10,"jul",446,1,-1,0,"unknown",0
"30079",77,"retired","married","secondary","no",638,"no","no","cellular",11,"feb",288,1,188,1,"success",1
"30080",39,"admin.","married","secondary","no",224,"no","no","unknown",18,"jun",421,2,-1,0,"unknown",0
"30081",57,"retired","married","secondary","no",4365,"no","no","cellular",11,"aug",491,1,-1,0,"unknown",0
